City1,City2
Digha(Murshidabad),Patna
Digha(Murshidabad),Agartala
Digha(Murshidabad),Ranchi
Digha(Murshidabad),Gaya
Digha(Murshidabad),Kolkata
Mahisgaon,Mumbai
Mahisgaon,Pune
Mahisgaon,Hyderabad
Mahisgaon,Dabolim
Mahisgaon,Aurangabad
Sambalpur,Raipur
Sambalpur,Visakhapatnam
Sambalpur,Patna
Sambalpur,Bhubaneshwar
Sambalpur,Ranchi
Sambalpur,Gaya
Sambalpur,Kolkata
Sambalpur,Varanasi
Rajapur(Balaghat),Raipur
Rajapur(Balaghat),Bhopal
Rajapur(Balaghat),Hyderabad
Rajapur(Balaghat),Nagpur
Jinandipur,Bhubaneshwar
Jinandipur,Ranchi
Jinandipur,Kolkata
"Shekhpura Nehalpur",Patna
"Shekhpura Nehalpur",Ranchi
"Shekhpura Nehalpur",Gaya
"Shekhpura Nehalpur",Kolkata
"Shekhpura Nehalpur",Varanasi
Kantabanji,Raipur
Kantabanji,Visakhapatnam
Kantabanji,Bhubaneshwar
Kantabanji,Hyderabad
Kantabanji,Ranchi
Kantabanji,Nagpur
Gangolli,Kozhikode
Gangolli,Bengaluru
Gangolli,Dabolim
Gangolli,Mangalore
"Kanpur Nagar",Lucknow
"Kanpur Nagar","New Delhi"
"Kanpur Nagar",Varanasi
"Ekangar Sarai",Patna
"Ekangar Sarai",Ranchi
"Ekangar Sarai",Gaya
"Ekangar Sarai",Kolkata
"Ekangar Sarai",Varanasi
Jasidih,Bagdogra
Jasidih,Patna
Jasidih,Ranchi
Jasidih,Gaya
Jasidih,Kolkata
Jasidih,Varanasi
Singra,Guwahati
Singra,Bagdogra
Singra,Agartala
Singra,Kolkata
Singra,Imphal
Saidapur,Tirupati
Saidapur,Hyderabad
Saidapur,Bengaluru
Saidapur,Dabolim
Yeola,Mumbai
Yeola,Pune
Yeola,Indore
Yeola,Vadodara
Yeola,Aurangabad
Chitahra,Raipur
Chitahra,Patna
Chitahra,Bhopal
Chitahra,Lucknow
Chitahra,Gaya
Chitahra,"New Delhi"
Chitahra,Varanasi
Chitahra,Nagpur
"Tadong Hill",Bagdogra
"Tadong Hill",Kolkata
Rajpura(Sheopur),Udaipur
Rajpura(Sheopur),Bhopal
Rajpura(Sheopur),Jaipur
Rajpura(Sheopur),Indore
Rajpura(Sheopur),"New Delhi"
Rajpura(Sheopur),Jodhpur
Dhalai,Guwahati
Dhalai,Agartala
Dhalai,Kolkata
Dhalai,Imphal
Adirampattinam,Coimbatore
Adirampattinam,Chennai
Adirampattinam,Madurai
Adirampattinam,Tiruchirappalli
Adirampattinam,Thiruvananthapuram
Bhatapara,Raipur
Bhatapara,Hyderabad
Bhatapara,Nagpur
Thottiyam,Coimbatore
Thottiyam,Kozhikode
Thottiyam,Madurai
Thottiyam,Bengaluru
Thottiyam,Tiruchirappalli
Thottiyam,Kochi
Diyawan(Nalanda),Patna
Diyawan(Nalanda),Ranchi
Diyawan(Nalanda),Gaya
Diyawan(Nalanda),Kolkata
Diyawan(Nalanda),Varanasi
Ramakrishnapur,Raipur
Ramakrishnapur,Visakhapatnam
Ramakrishnapur,Hyderabad
Ramakrishnapur,Aurangabad
Ramakrishnapur,Nagpur
Jetha,Raipur
Jetha,Bhubaneshwar
Jetha,Ranchi
Jetha,Gaya
Jetha,Kolkata
Jetha,Varanasi
Jetha,Nagpur
Madhusudanpur,Kolkata
Raghunathganj,Guwahati
Raghunathganj,Bagdogra
Raghunathganj,Patna
Raghunathganj,Agartala
Raghunathganj,Ranchi
Raghunathganj,Gaya
Raghunathganj,Kolkata
Jethi,Mumbai
Jethi,Udaipur
Jethi,Rajkot
Jethi,Ahmedabad
Jethi,Vadodara
Jethi,Jodhpur
Sanjantimba,Mumbai
Sanjantimba,Rajkot
Sanjantimba,Ahmedabad
Sanjantimba,Vadodara
Dudhani(Solapur),Mumbai
Dudhani(Solapur),Pune
Dudhani(Solapur),Hyderabad
Dudhani(Solapur),Dabolim
Dudhani(Solapur),Aurangabad
Balloopur,Dehradun
Balloopur,Lucknow
Balloopur,Jaipur
Balloopur,Chandigarh
Balloopur,"New Delhi"
Titilagarh,Raipur
Titilagarh,Visakhapatnam
Titilagarh,Bhubaneshwar
Titilagarh,Hyderabad
Titilagarh,Ranchi
Titilagarh,Nagpur
Kaza,Amritsar
Kaza,Jammu
Kaza,Dehradun
Kaza,Leh
Kaza,Srinagar
Kaza,Chandigarh
Kaza,"New Delhi"
"Chaukhanda Chitauli",Patna
"Chaukhanda Chitauli",Ranchi
"Chaukhanda Chitauli",Gaya
"Chaukhanda Chitauli",Kolkata
"Chaukhanda Chitauli",Varanasi
Salia,Patna
Salia,Lucknow
Salia,Gaya
Salia,"New Delhi"
Salia,Varanasi
Sunera,Udaipur
Sunera,Bhopal
Sunera,Indore
Sunera,"New Delhi"
Rangampeta,Visakhapatnam
Rangampeta,Hyderabad
Taregana,Patna
Taregana,Ranchi
Taregana,Gaya
Taregana,Kolkata
Taregana,Varanasi
Kerlanada,Udaipur
Kerlanada,Jaipur
Kerlanada,"New Delhi"
Kerlanada,Jodhpur
Chanchadaguda,Raipur
Chanchadaguda,Visakhapatnam
Chanchadaguda,Bhubaneshwar
Chanchadaguda,Hyderabad
Mulle,Raipur
Mulle,Hyderabad
Mulle,Nagpur
Thandavapura,Coimbatore
Thandavapura,Tirupati
Thandavapura,Kozhikode
Thandavapura,Madurai
Thandavapura,Bengaluru
Thandavapura,Tiruchirappalli
Thandavapura,Mangalore
Thandavapura,Kochi
Sitalwadi,Raipur
Sitalwadi,Bhopal
Sitalwadi,Hyderabad
Sitalwadi,Nagpur
Wangi,Raipur
Wangi,Hyderabad
Wangi,Nagpur
Harihar,Coimbatore
Harihar,Tirupati
Harihar,Kozhikode
Harihar,Hyderabad
Harihar,Bengaluru
Harihar,Dabolim
Harihar,Mangalore
Kartarpur,Amritsar
Kartarpur,Jammu
Kartarpur,Dehradun
Kartarpur,Srinagar
Kartarpur,Chandigarh
Kartarpur,"New Delhi"
"Sihanchour Khurd",Patna
"Sihanchour Khurd",Lucknow
"Sihanchour Khurd",Ranchi
"Sihanchour Khurd",Gaya
"Sihanchour Khurd",Kolkata
"Sihanchour Khurd",Varanasi
Shihor,Mumbai
Shihor,Udaipur
Shihor,Rajkot
Shihor,Ahmedabad
Shihor,Vadodara
"Chondhi Tarf Sendursena",Bhopal
"Chondhi Tarf Sendursena",Pune
"Chondhi Tarf Sendursena",Hyderabad
"Chondhi Tarf Sendursena",Indore
"Chondhi Tarf Sendursena",Aurangabad
"Chondhi Tarf Sendursena",Nagpur
Phek,Guwahati
Phek,Dibrugarh
Phek,Kolkata
Phek,Imphal
"Rasoolpur Nindura",Patna
"Rasoolpur Nindura",Lucknow
"Rasoolpur Nindura",Gaya
"Rasoolpur Nindura","New Delhi"
"Rasoolpur Nindura",Varanasi
Boriya,Mumbai
Boriya,Udaipur
Boriya,Rajkot
Boriya,Ahmedabad
Boriya,Vadodara
Jammikunta,Hyderabad
Jammikunta,Nagpur
"Sela Gurha",Udaipur
"Sela Gurha",Jaipur
"Sela Gurha",Ahmedabad
"Sela Gurha","New Delhi"
"Sela Gurha",Jodhpur
Badekakloor,Raipur
Badekakloor,Visakhapatnam
Badekakloor,Hyderabad
Badekakloor,Nagpur
Saheburam,Bagdogra
Saheburam,Kolkata
"Manikpur Narotam",Bagdogra
"Manikpur Narotam",Patna
"Manikpur Narotam",Ranchi
"Manikpur Narotam",Gaya
"Manikpur Narotam",Kolkata
"Manikpur Narotam",Varanasi
Parihara,Amritsar
Parihara,Udaipur
Parihara,Jaipur
Parihara,Chandigarh
Parihara,"New Delhi"
Parihara,Jodhpur
Kamalpur(Sitapur),Lucknow
Kamalpur(Sitapur),"New Delhi"
Neemkheda,Raipur
Neemkheda,Hyderabad
Neemkheda,Nagpur
Jorhat,Guwahati
Jorhat,Dibrugarh
Jorhat,Kolkata
Jorhat,Imphal
"No.2 Ratowa",Guwahati
"No.2 Ratowa",Dibrugarh
"No.2 Ratowa",Agartala
"No.2 Ratowa",Kolkata
"No.2 Ratowa",Imphal
"Araku Valley",Visakhapatnam
"Araku Valley",Hyderabad
Colonelganj,Lucknow
Colonelganj,"New Delhi"
Colonelganj,Varanasi
Bhaga,Bagdogra
Bhaga,Patna
Bhaga,Agartala
Bhaga,Ranchi
Bhaga,Gaya
Bhaga,Kolkata
Bhaga,Varanasi
Sidhantham,Visakhapatnam
Sidhantham,Bhubaneshwar
Sidhantham,Hyderabad
Nidubrolu,Chennai
Nidubrolu,Tirupati
Nidubrolu,Visakhapatnam
Nidubrolu,Hyderabad
Nidubrolu,Bengaluru
Thirupalaikudi,Coimbatore
Thirupalaikudi,Madurai
Thirupalaikudi,Bengaluru
Thirupalaikudi,Tiruchirappalli
Thirupalaikudi,Thiruvananthapuram
Thirupalaikudi,Kochi
Batlagundu,Coimbatore
Batlagundu,Kozhikode
Batlagundu,Madurai
Batlagundu,Bengaluru
Batlagundu,Tiruchirappalli
Batlagundu,Thiruvananthapuram
Batlagundu,Kochi
Lekhapani,Dibrugarh
Lekhapani,Imphal
Ropale,Mumbai
Ropale,Pune
Ropale,Hyderabad
Ropale,Dabolim
Ropale,Aurangabad
Anuppur,Raipur
Anuppur,Patna
Anuppur,Bhopal
Anuppur,Lucknow
Anuppur,Ranchi
Anuppur,Gaya
Anuppur,Kolkata
Anuppur,Varanasi
Anuppur,Nagpur
Tharangambadi,Coimbatore
Tharangambadi,Chennai
Tharangambadi,Tirupati
Tharangambadi,Madurai
Tharangambadi,Bengaluru
Tharangambadi,Tiruchirappalli
Kundal,Mumbai
Kundal,Udaipur
Kundal,Rajkot
Kundal,Ahmedabad
Kundal,Indore
Kundal,Vadodara
Dumali,Mumbai
Dumali,Udaipur
Dumali,Rajkot
Dumali,Ahmedabad
Dumali,Indore
Dumali,Vadodara
Dumali,Aurangabad
Bhagalpur,Bagdogra
Bhagalpur,Patna
Bhagalpur,Ranchi
Bhagalpur,Gaya
Bhagalpur,Kolkata
Bhagalpur,Varanasi
"Khangchendzonga National Park",Bagdogra
"Khangchendzonga National Park",Kolkata
Ammasandra,Coimbatore
Ammasandra,Tirupati
Ammasandra,Kozhikode
Ammasandra,Bengaluru
Ammasandra,Tiruchirappalli
Ammasandra,Mangalore
Pakur,Guwahati
Pakur,Bagdogra
Pakur,Patna
Pakur,Agartala
Pakur,Ranchi
Pakur,Gaya
Pakur,Kolkata
Newargaon,Raipur
Newargaon,Bhopal
Newargaon,Hyderabad
Newargaon,Nagpur
Bhamraili,Bagdogra
Bhamraili,Patna
Bhamraili,Ranchi
Bhamraili,Gaya
Bhamraili,Kolkata
Wai,Mumbai
Wai,Pune
Wai,Dabolim
Wai,Aurangabad
Saharsrakund,Raipur
Saharsrakund,Bhopal
Saharsrakund,Pune
Saharsrakund,Hyderabad
Saharsrakund,Indore
Saharsrakund,Aurangabad
Saharsrakund,Nagpur
Venoor,Kozhikode
Venoor,Bengaluru
Venoor,Mangalore
Dharodi,Amritsar
Dharodi,Jammu
Dharodi,Dehradun
Dharodi,Jaipur
Dharodi,Chandigarh
Dharodi,"New Delhi"
Pimpri-Chinchwad,Mumbai
Pimpri-Chinchwad,Pune
Pimpri-Chinchwad,Aurangabad
Pallekona,Chennai
Pallekona,Tirupati
Pallekona,Visakhapatnam
Pallekona,Hyderabad
Pallekona,Bengaluru
Chithraiyur,Coimbatore
Chithraiyur,Chennai
Chithraiyur,Tirupati
Chithraiyur,Madurai
Chithraiyur,Bengaluru
Chithraiyur,Tiruchirappalli
Gunsali,Udaipur
Gunsali,Jaipur
Gunsali,"New Delhi"
Gunsali,Jodhpur
Bhainsdehi,Raipur
Bhainsdehi,Bhopal
Bhainsdehi,Hyderabad
Bhainsdehi,Indore
Bhainsdehi,Aurangabad
Bhainsdehi,Nagpur
"Khajoorna Khurd",Udaipur
"Khajoorna Khurd",Bhopal
"Khajoorna Khurd",Jaipur
"Khajoorna Khurd",Ahmedabad
"Khajoorna Khurd",Indore
"Khajoorna Khurd","New Delhi"
"Khajoorna Khurd",Vadodara
"Khajoorna Khurd",Jodhpur
Kulithalai,Coimbatore
Kulithalai,Madurai
Kulithalai,Bengaluru
Kulithalai,Tiruchirappalli
Kulithalai,Kochi
Jawhar,Mumbai
Jawhar,Pune
Jawhar,Vadodara
Jawhar,Aurangabad
Ponpadi(Tiruvallur),Chennai
Ponpadi(Tiruvallur),Tirupati
Ponpadi(Tiruvallur),Bengaluru
Ponpadi(Tiruvallur),Tiruchirappalli
"Jamunipur Charuhar",Lucknow
"Jamunipur Charuhar","New Delhi"
"Jamunipur Charuhar",Varanasi
Khodaipur,Patna
Khodaipur,Lucknow
Khodaipur,Ranchi
Khodaipur,Gaya
Khodaipur,Kolkata
Khodaipur,Varanasi
Channahalli,Coimbatore
Channahalli,Chennai
Channahalli,Tirupati
Channahalli,Kozhikode
Channahalli,Bengaluru
Channahalli,Tiruchirappalli
Doodiya,Udaipur
Doodiya,"New Delhi"
Doodiya,Jodhpur
Malekoppa,Tirupati
Malekoppa,Kozhikode
Malekoppa,Pune
Malekoppa,Hyderabad
Malekoppa,Bengaluru
Malekoppa,Dabolim
Malekoppa,Mangalore
"Chak Sikander",Patna
"Chak Sikander",Ranchi
"Chak Sikander",Gaya
"Chak Sikander",Kolkata
"Chak Sikander",Varanasi
Nanore,Mumbai
Nanore,Pune
Nanore,Aurangabad
Nakhatrana,Mumbai
Nakhatrana,Rajkot
Nakhatrana,Ahmedabad
Nakhatrana,Vadodara
Gadaigaon,Raipur
Gadaigaon,Patna
Gadaigaon,Lucknow
Gadaigaon,Ranchi
Gadaigaon,Gaya
Gadaigaon,Kolkata
Gadaigaon,Varanasi
Valappadi,Coimbatore
Valappadi,Chennai
Valappadi,Tirupati
Valappadi,Kozhikode
Valappadi,Madurai
Valappadi,Bengaluru
Valappadi,Tiruchirappalli
Valappadi,Kochi
Vagara,Mumbai
Vagara,Rajkot
Vagara,Ahmedabad
Vagara,Vadodara
Sialijoda,Bhubaneshwar
Sialijoda,Ranchi
Sialijoda,Gaya
Sialijoda,Kolkata
Ramchandrabati,Guwahati
Ramchandrabati,Bagdogra
Ramchandrabati,Patna
Ramchandrabati,Agartala
Ramchandrabati,Ranchi
Ramchandrabati,Gaya
Ramchandrabati,Kolkata
"Pokalagi Pt.Iii",Guwahati
"Pokalagi Pt.Iii",Bagdogra
"Pokalagi Pt.Iii",Agartala
"Pokalagi Pt.Iii",Kolkata
Sindhavadar,Mumbai
Sindhavadar,Rajkot
Sindhavadar,Ahmedabad
Sindhavadar,Vadodara
"Khristan Basti",Guwahati
"Khristan Basti",Dibrugarh
"Khristan Basti",Agartala
"Khristan Basti",Kolkata
"Khristan Basti",Imphal
Shailkha,Patna
Shailkha,Lucknow
Shailkha,Gaya
Shailkha,"New Delhi"
Shailkha,Varanasi
"Maluk Bigha",Patna
"Maluk Bigha",Ranchi
"Maluk Bigha",Gaya
"Maluk Bigha",Kolkata
"Maluk Bigha",Varanasi
Bhanwsa,Udaipur
Bhanwsa,Jaipur
Bhanwsa,"New Delhi"
Bhanwsa,Jodhpur
Nimbhore,Mumbai
Nimbhore,Bhopal
Nimbhore,Pune
Nimbhore,Ahmedabad
Nimbhore,Indore
Nimbhore,Vadodara
Nimbhore,Aurangabad
Nimbhore,Nagpur
Peddureddipatti,Coimbatore
Peddureddipatti,Madurai
Peddureddipatti,Bengaluru
Peddureddipatti,Tiruchirappalli
Peddureddipatti,Thiruvananthapuram
Peddureddipatti,Kochi
Ramsari,Mumbai
Ramsari,Udaipur
Ramsari,Rajkot
Ramsari,Ahmedabad
Ramsari,Indore
Ramsari,Vadodara
Ramsari,Aurangabad
Ambarishpuram,Chennai
Ambarishpuram,Tirupati
Ambarishpuram,Bengaluru
Ambarishpuram,Tiruchirappalli
Kundarali,Kolkata
Jamboni,Patna
Jamboni,Bhubaneshwar
Jamboni,Ranchi
Jamboni,Gaya
Jamboni,Kolkata
Viramgam,Mumbai
Viramgam,Udaipur
Viramgam,Rajkot
Viramgam,Ahmedabad
Viramgam,Vadodara
Jammalamadugu,Chennai
Jammalamadugu,Tirupati
Jammalamadugu,Hyderabad
Jammalamadugu,Bengaluru
Adoni,Chennai
Adoni,Tirupati
Adoni,Kozhikode
Adoni,Hyderabad
Adoni,Bengaluru
Adoni,Dabolim
Adoni,Mangalore
Maval,Mumbai
Maval,Udaipur
Maval,Rajkot
Maval,Ahmedabad
Maval,Vadodara
Maval,Jodhpur
"Umananda Ghat",Guwahati
"Umananda Ghat",Kolkata
"Bamhori Kalan",Bhopal
"Bamhori Kalan",Lucknow
"Bamhori Kalan",Jaipur
"Bamhori Kalan",Indore
"Bamhori Kalan","New Delhi"
"Bamhori Kalan",Nagpur
"Nagla Salem",Dehradun
"Nagla Salem",Lucknow
"Nagla Salem",Jaipur
"Nagla Salem",Chandigarh
"Nagla Salem","New Delhi"
Jagdishpur(Bhagalpur),Bagdogra
Jagdishpur(Bhagalpur),Patna
Jagdishpur(Bhagalpur),Ranchi
Jagdishpur(Bhagalpur),Gaya
Jagdishpur(Bhagalpur),Kolkata
Jagdishpur(Bhagalpur),Varanasi
Kaliyanur,Chennai
Kaliyanur,Tirupati
Kaliyanur,Bengaluru
Kaliyanur,Tiruchirappalli
Bilaput,Raipur
Bilaput,Visakhapatnam
Bilaput,Hyderabad
Jodhpur,Udaipur
Jodhpur,"New Delhi"
Jodhpur,Jodhpur
Kaggaliborekaval,Coimbatore
Kaggaliborekaval,Tirupati
Kaggaliborekaval,Kozhikode
Kaggaliborekaval,Madurai
Kaggaliborekaval,Bengaluru
Kaggaliborekaval,Tiruchirappalli
Kaggaliborekaval,Mangalore
Kaggaliborekaval,Kochi
Satna,Raipur
Satna,Patna
Satna,Bhopal
Satna,Lucknow
Satna,Ranchi
Satna,Gaya
Satna,"New Delhi"
Satna,Varanasi
Satna,Nagpur
Dhamtari,Raipur
Dhamtari,Hyderabad
Dhamtari,Nagpur
"Paschim Lalkhira",Guwahati
"Paschim Lalkhira",Agartala
"Paschim Lalkhira",Kolkata
"Paschim Lalkhira",Imphal
Nilokheri,Amritsar
Nilokheri,Dehradun
Nilokheri,Jaipur
Nilokheri,Chandigarh
Nilokheri,"New Delhi"
Jaito,Amritsar
Jaito,Jammu
Jaito,Dehradun
Jaito,Chandigarh
Jaito,"New Delhi"
Kurukshetra,Amritsar
Kurukshetra,Dehradun
Kurukshetra,Chandigarh
Kurukshetra,"New Delhi"
Kakri,Lucknow
Kakri,"New Delhi"
Kakri,Varanasi
Palahalli,Coimbatore
Palahalli,Tirupati
Palahalli,Kozhikode
Palahalli,Madurai
Palahalli,Bengaluru
Palahalli,Tiruchirappalli
Palahalli,Mangalore
Palahalli,Kochi
"Aavanam Kaikaati",Coimbatore
"Aavanam Kaikaati",Chennai
"Aavanam Kaikaati",Madurai
"Aavanam Kaikaati",Tiruchirappalli
"Aavanam Kaikaati",Thiruvananthapuram
"Aavanam Kaikaati",Kochi
Tiruparapu,Madurai
Tiruparapu,Bengaluru
Tiruparapu,Thiruvananthapuram
Tiruparapu,Kochi
Brindabanpur(Bankura),Patna
Brindabanpur(Bankura),Bhubaneshwar
Brindabanpur(Bankura),Ranchi
Brindabanpur(Bankura),Gaya
Brindabanpur(Bankura),Kolkata
Payyoli,Coimbatore
Payyoli,Kozhikode
Payyoli,Bengaluru
Payyoli,Mangalore
Payyoli,Kochi
"Bhagwan Sar",Amritsar
"Bhagwan Sar",Jammu
"Bhagwan Sar",Dehradun
"Bhagwan Sar",Jaipur
"Bhagwan Sar",Chandigarh
"Bhagwan Sar","New Delhi"
"Bhagwan Sar",Jodhpur
Ghoraghat,Kolkata
Pothulanagepalle,Coimbatore
Pothulanagepalle,Chennai
Pothulanagepalle,Tirupati
Pothulanagepalle,Kozhikode
Pothulanagepalle,Hyderabad
Pothulanagepalle,Bengaluru
Pothulanagepalle,Mangalore
Churki,Raipur
Churki,Patna
Churki,Lucknow
Churki,Ranchi
Churki,Gaya
Churki,Kolkata
Churki,Varanasi
"Bangu Part",Bhubaneshwar
"Bangu Part",Ranchi
"Bangu Part",Kolkata
Jogewala,Amritsar
Jogewala,Jammu
Jogewala,Dehradun
Jogewala,Chandigarh
Jogewala,"New Delhi"
Bitragunta,Chennai
Bitragunta,Tirupati
Bitragunta,Hyderabad
Bitragunta,Bengaluru
Undi(Raichur),Chennai
Undi(Raichur),Tirupati
Undi(Raichur),Visakhapatnam
Undi(Raichur),Hyderabad
Anand,Mumbai
Anand,Udaipur
Anand,Rajkot
Anand,Ahmedabad
Anand,Vadodara
Manavasi,Coimbatore
Manavasi,Kozhikode
Manavasi,Madurai
Manavasi,Bengaluru
Manavasi,Tiruchirappalli
Manavasi,Thiruvananthapuram
Manavasi,Kochi
"Munderwa Lohadar",Patna
"Munderwa Lohadar",Lucknow
"Munderwa Lohadar",Gaya
"Munderwa Lohadar","New Delhi"
"Munderwa Lohadar",Varanasi
Kasibugga,Raipur
Kasibugga,Visakhapatnam
Kasibugga,Bhubaneshwar
Kasibugga,Kolkata
Nidagundi,Mumbai
Nidagundi,Pune
Nidagundi,Hyderabad
Nidagundi,Dabolim
Nidagundi,Mangalore
Nidagundi,Aurangabad
Patseny,Lucknow
Patseny,"New Delhi"
Harihara,Coimbatore
Harihara,Tirupati
Harihara,Kozhikode
Harihara,Madurai
Harihara,Bengaluru
Harihara,Tiruchirappalli
Harihara,Mangalore
Harihara,Kochi
"Bharpalsar Ladkhaniyan",Amritsar
"Bharpalsar Ladkhaniyan",Dehradun
"Bharpalsar Ladkhaniyan",Udaipur
"Bharpalsar Ladkhaniyan",Jaipur
"Bharpalsar Ladkhaniyan",Chandigarh
"Bharpalsar Ladkhaniyan","New Delhi"
"Bharpalsar Ladkhaniyan",Jodhpur
Khambel,Mumbai
Khambel,Udaipur
Khambel,Rajkot
Khambel,Ahmedabad
Khambel,Vadodara
Khambel,Jodhpur
Raynagar,Ranchi
Raynagar,Kolkata
Soni(Bhind),Dehradun
Soni(Bhind),Bhopal
Soni(Bhind),Lucknow
Soni(Bhind),Jaipur
Soni(Bhind),"New Delhi"
Soni(Bhind),Varanasi
Ponkunnam,Coimbatore
Ponkunnam,Kozhikode
Ponkunnam,Madurai
Ponkunnam,Bengaluru
Ponkunnam,Tiruchirappalli
Ponkunnam,Thiruvananthapuram
Ponkunnam,Kochi
"Bhermar Khas",Amritsar
"Bhermar Khas",Jammu
"Bhermar Khas",Dehradun
"Bhermar Khas",Leh
"Bhermar Khas",Srinagar
"Bhermar Khas",Chandigarh
"Bhermar Khas","New Delhi"
Amla,Raipur
Amla,Bhopal
Amla,Hyderabad
Amla,Indore
Amla,Aurangabad
Amla,Nagpur
Oachira,Coimbatore
Oachira,Kozhikode
Oachira,Madurai
Oachira,Bengaluru
Oachira,Tiruchirappalli
Oachira,Thiruvananthapuram
Oachira,Kochi
Aland,Mumbai
Aland,Pune
Aland,Hyderabad
Aland,Dabolim
Aland,Aurangabad
Gavasad,Mumbai
Gavasad,Udaipur
Gavasad,Rajkot
Gavasad,Ahmedabad
Gavasad,Vadodara
Ariyalur,Coimbatore
Ariyalur,Chennai
Ariyalur,Tirupati
Ariyalur,Madurai
Ariyalur,Bengaluru
Ariyalur,Tiruchirappalli
Rebbena,Raipur
Rebbena,Visakhapatnam
Rebbena,Hyderabad
Rebbena,Nagpur
Kapurthala(Kapurthala),Amritsar
Kapurthala(Kapurthala),Jammu
Kapurthala(Kapurthala),Dehradun
Kapurthala(Kapurthala),Srinagar
Kapurthala(Kapurthala),Chandigarh
Kapurthala(Kapurthala),"New Delhi"
Jagdishpur(Amethi),Lucknow
Jagdishpur(Amethi),"New Delhi"
Jagdishpur(Amethi),Varanasi
Sendhwa,Mumbai
Sendhwa,Udaipur
Sendhwa,Bhopal
Sendhwa,Pune
Sendhwa,Ahmedabad
Sendhwa,Indore
Sendhwa,Vadodara
Sendhwa,Aurangabad
Sonaripur,Dehradun
Sonaripur,Lucknow
Sonaripur,"New Delhi"
Sonaripur,Varanasi
Rengali,Raipur
Rengali,Visakhapatnam
Rengali,Patna
Rengali,Bhubaneshwar
Rengali,Ranchi
Rengali,Gaya
Rengali,Kolkata
Rengali,Varanasi
Kajra,Bagdogra
Kajra,Patna
Kajra,Ranchi
Kajra,Gaya
Kajra,Kolkata
Kajra,Varanasi
Gua,Bhubaneshwar
Gua,Ranchi
Gua,Gaya
Gua,Kolkata
Gundlupet,Coimbatore
Gundlupet,Kozhikode
Gundlupet,Madurai
Gundlupet,Bengaluru
Gundlupet,Tiruchirappalli
Gundlupet,Mangalore
Gundlupet,Kochi
Auli,Patna
Auli,Ranchi
Auli,Gaya
Auli,Kolkata
Auli,Varanasi
"Malegaon (Dhule)",Mumbai
"Malegaon (Dhule)",Pune
"Malegaon (Dhule)",Ahmedabad
"Malegaon (Dhule)",Indore
"Malegaon (Dhule)",Vadodara
"Malegaon (Dhule)",Aurangabad
Amargadia,Bhubaneshwar
Amargadia,Ranchi
Amargadia,Kolkata
Unguturu,Chennai
Unguturu,Tirupati
Unguturu,Visakhapatnam
Unguturu,Hyderabad
Chintamani,Coimbatore
Chintamani,Chennai
Chintamani,Tirupati
Chintamani,Bengaluru
Chintamani,Tiruchirappalli
Gidhni,Patna
Gidhni,Bhubaneshwar
Gidhni,Ranchi
Gidhni,Gaya
Gidhni,Kolkata
Naraenpur(Katihar),Bagdogra
Naraenpur(Katihar),Patna
Naraenpur(Katihar),Ranchi
Naraenpur(Katihar),Gaya
Naraenpur(Katihar),Kolkata
"Anandpur Sahib",Amritsar
"Anandpur Sahib",Jammu
"Anandpur Sahib",Dehradun
"Anandpur Sahib",Chandigarh
"Anandpur Sahib","New Delhi"
Kamalpur(Gaya),Patna
Kamalpur(Gaya),Ranchi
Kamalpur(Gaya),Gaya
Kamalpur(Gaya),Kolkata
Kamalpur(Gaya),Varanasi
Bhadutala,Bhubaneshwar
Bhadutala,Ranchi
Bhadutala,Gaya
Bhadutala,Kolkata
"Bordubi No.1",Dibrugarh
Chikna,Bagdogra
Chikna,Patna
Chikna,Ranchi
Chikna,Gaya
Chikna,Kolkata
Chikna,Varanasi
Bhainsa,Patna
Bhainsa,Lucknow
Bhainsa,Gaya
Bhainsa,Kolkata
Bhainsa,Varanasi
Kuppam,Coimbatore
Kuppam,Chennai
Kuppam,Tirupati
Kuppam,Kozhikode
Kuppam,Madurai
Kuppam,Bengaluru
Kuppam,Tiruchirappalli
Ambaliyasan,Mumbai
Ambaliyasan,Udaipur
Ambaliyasan,Rajkot
Ambaliyasan,Ahmedabad
Ambaliyasan,Vadodara
Dudhari,Mumbai
Dudhari,Pune
Dudhari,Dabolim
Dudhari,Aurangabad
Ugaon(Nashik),Mumbai
Ugaon(Nashik),Pune
Ugaon(Nashik),Ahmedabad
Ugaon(Nashik),Indore
Ugaon(Nashik),Vadodara
Ugaon(Nashik),Aurangabad
Lisana,Dehradun
Lisana,Jaipur
Lisana,Chandigarh
Lisana,"New Delhi"
"Mohammadpur Baro",Bagdogra
"Mohammadpur Baro",Patna
"Mohammadpur Baro",Ranchi
"Mohammadpur Baro",Gaya
"Mohammadpur Baro",Kolkata
"Mohammadpur Baro",Varanasi
Barbil,Bhubaneshwar
Barbil,Ranchi
Barbil,Gaya
Barbil,Kolkata
Sedarampattu,Coimbatore
Sedarampattu,Chennai
Sedarampattu,Tirupati
Sedarampattu,Madurai
Sedarampattu,Bengaluru
Sedarampattu,Tiruchirappalli
Rajanagaram,Visakhapatnam
Rajanagaram,Hyderabad
Baghmara,Guwahati
Baghmara,Bagdogra
Baghmara,Agartala
Baghmara,Kolkata
Baghmara,Imphal
"Nanauta Dehat",Amritsar
"Nanauta Dehat",Dehradun
"Nanauta Dehat",Chandigarh
